p,	r,	result
48679,	1,	Regular
48731,	1,	Regular
48733,	1,	Regular
48751,	1,	Regular
48757,	1,	Regular
48761,	1,	Regular
48767,	1,	Regular
48779,	1,	Regular
48781,	1,	Regular
48787,	1,	Regular
48799,	1,	Regular
48809,	1,	Regular
48817,	1,	Regular
48821,	1,	Regular
48823,	1,	Regular
48847,	1,	Regular
48857,	1,	Regular
48859,	1,	Regular
48869,	1,	Regular
48871,	1,	Regular
48883,	1,	Regular
48889,	1,	Regular
48907,	1,	Regular
48947,	1,	Regular
48953,	1,	Regular
48973,	1,	Regular
48989,	1,	Regular
48991,	1,	Regular
49003,	1,	Regular
49009,	1,	Regular
49019,	1,	Regular
49031,	1,	Regular
49033,	1,	Regular
49037,	1,	Regular
49043,	1,	Regular
49057,	1,	Regular
49069,	1,	Regular
49081,	1,	Regular
49103,	1,	Regular
49109,	1,	Regular
49117,	1,	Regular
49121,	1,	Regular
49123,	1,	Regular
49139,	1,	Regular
49157,	1,	Regular
49169,	1,	Regular
49171,	1,	Regular
49177,	1,	Regular
49193,	1,	Regular
49199,	1,	Regular
49201,	1,	Regular
49207,	1,	Regular
49211,	1,	Regular
49223,	1,	Regular
49253,	1,	Regular
49261,	1,	Regular
49277,	1,	Regular
49279,	1,	Regular
49297,	1,	Regular
49307,	1,	Regular
49331,	1,	Regular
49333,	1,	Regular
49339,	1,	Regular
49363,	1,	Regular
49367,	1,	Regular
49369,	1,	Regular
49391,	1,	Regular
49393,	1,	Regular
49409,	1,	Regular
49411,	1,	Regular
49417,	1,	Regular
49429,	1,	Regular
49433,	1,	Regular
49451,	1,	Regular
49459,	1,	Regular
49463,	1,	Regular
49477,	1,	Regular
49481,	1,	Regular
49499,	1,	Regular
49523,	1,	Regular
49529,	1,	Regular
49531,	1,	Regular
49537,	1,	Regular
49547,	1,	Regular
49549,	1,	Regular
49559,	1,	Regular
49597,	1,	Regular
49603,	1,	Regular
49613,	1,	Regular
49627,	1,	Regular
49633,	1,	Regular
49639,	1,	Regular
49663,	1,	Regular
49667,	1,	Regular
49669,	1,	Regular
49681,	1,	Regular
49697,	1,	Regular
49711,	1,	Regular
49727,	1,	Regular
49739,	1,	Regular
49741,	1,	Regular
49747,	1,	Regular
49757,	1,	Regular
49783,	1,	Regular
49787,	1,	Regular
49789,	1,	Regular
49801,	1,	Regular
49807,	1,	Regular
49811,	1,	Regular
49823,	1,	Regular
49831,	1,	Regular
49843,	1,	Regular
49853,	1,	Regular
49871,	1,	Regular
49877,	1,	Regular
49891,	1,	Regular
49919,	1,	Regular
49921,	1,	Regular
49927,	1,	Regular
49937,	1,	Regular
49939,	1,	Regular
49943,	1,	Regular
49957,	1,	Regular
49991,	1,	Regular
49993,	1,	Regular
49999,	1,	Regular
50021,	1,	Regular
50023,	1,	Regular
50033,	1,	Regular
50047,	1,	Regular
50051,	1,	Regular
50053,	1,	Regular
50069,	1,	Regular
50077,	1,	Regular
50087,	1,	Regular
50093,	1,	Regular
50101,	1,	Regular
50111,	1,	Regular
50119,	1,	Regular
50123,	1,	Regular
50129,	1,	Regular
50131,	1,	Regular
50147,	1,	Regular
50153,	1,	Regular
50159,	1,	Regular
50177,	1,	Regular
50207,	1,	Regular
50221,	1,	Regular
50227,	1,	Regular
50231,	1,	Regular
50261,	1,	Regular
50263,	1,	Regular
50273,	1,	Regular
50287,	1,	Regular
50291,	1,	Regular
50311,	1,	Regular
50321,	1,	Regular
50329,	1,	Regular
50333,	1,	Regular
50341,	1,	Regular
50359,	1,	Regular
50363,	1,	Regular
50377,	1,	Regular
50383,	1,	Regular
50387,	1,	Regular
50411,	1,	Regular
50417,	1,	Regular
50423,	1,	Regular
50441,	1,	Regular
50459,	1,	Regular
50461,	1,	Regular
50497,	1,	Regular
50503,	1,	Regular
50513,	1,	Regular
50527,	1,	Regular
50539,	1,	Regular
50543,	1,	Regular
50549,	1,	Regular
50551,	1,	Regular
50581,	1,	Regular
50587,	1,	Regular
50591,	1,	Regular
50593,	1,	Regular
50599,	1,	Regular
50627,	1,	Regular
50647,	1,	Regular
50651,	1,	Regular
50671,	1,	Regular
50683,	1,	Regular
50707,	1,	Regular
50723,	1,	Regular
50741,	1,	Regular
50753,	1,	Regular
50767,	1,	Regular
50773,	1,	Regular
50777,	1,	Regular
50789,	1,	Regular
50821,	1,	Regular
50833,	1,	Regular
50839,	1,	Regular
50849,	1,	Regular
50857,	1,	Regular
50867,	1,	Regular
50873,	1,	Regular
50891,	1,	Regular
50893,	1,	Regular
50909,	1,	Regular
50923,	1,	Regular
50929,	1,	Regular
50951,	1,	Regular
50957,	1,	Regular
50969,	1,	Regular
50971,	1,	Regular
50989,	1,	Regular
50993,	1,	Regular
51001,	1,	Regular
51031,	1,	Regular
51043,	1,	Regular
51047,	1,	Regular
51059,	1,	Regular
51061,	1,	Regular
51071,	1,	Regular
51109,	1,	Regular
51131,	1,	Regular
51133,	1,	Regular
51137,	1,	Regular
51151,	1,	Regular
51157,	1,	Regular
51169,	1,	Regular
51193,	1,	Regular
51197,	1,	Regular
51199,	1,	Regular
51203,	1,	Regular
51217,	1,	Regular
51229,	1,	Regular
51239,	1,	Regular
51241,	1,	Regular
51257,	1,	Regular
51263,	1,	Regular
51283,	1,	Regular
51287,	1,	Regular
51307,	1,	Regular
51329,	1,	Regular
51341,	1,	Regular
51343,	1,	Regular
51347,	1,	Regular
51349,	1,	Regular
51361,	1,	Regular
51383,	1,	Regular
51407,	1,	Regular
51413,	1,	Regular
51419,	1,	Regular
51421,	1,	Regular
51427,	1,	Regular
51431,	1,	Regular
51437,	1,	Regular
51439,	1,	Regular
51449,	1,	Regular
51461,	1,	Regular
51473,	1,	Regular
51479,	1,	Regular
51481,	1,	Regular
51487,	1,	Regular
51503,	1,	Regular
51511,	1,	Regular
51517,	1,	Regular
51521,	1,	Regular
51539,	1,	Regular
51551,	1,	Regular
51563,	1,	Regular
51577,	1,	Regular
51581,	1,	Regular
51593,	1,	Regular
51599,	1,	Regular
51607,	1,	Regular
51613,	1,	Regular
51631,	1,	Regular
51637,	1,	Regular
51647,	1,	Regular
51659,	1,	Regular
51673,	1,	Regular
51679,	1,	Regular
51683,	1,	Regular
51691,	1,	Regular
51713,	1,	Regular
51719,	1,	Regular
51721,	1,	Regular
51749,	1,	Regular
51767,	1,	Regular
51769,	1,	Regular
51787,	1,	Regular
51797,	1,	Regular
51803,	1,	Regular
51817,	1,	Regular
51827,	1,	Regular
51829,	1,	Regular
51839,	1,	Regular
51853,	1,	Regular
51859,	1,	Regular
51869,	1,	Regular
51871,	1,	Regular
51893,	1,	Regular
51899,	1,	Regular
51907,	1,	Regular
51913,	1,	Regular
51929,	1,	Regular
51941,	1,	Regular
51949,	1,	Regular
51971,	1,	Regular
51973,	1,	Regular
51977,	1,	Regular
51991,	1,	Regular
52009,	1,	Regular
52021,	1,	Regular
52027,	1,	Regular
52051,	1,	Regular
52057,	1,	Regular
52067,	1,	Regular
52069,	1,	Regular
52081,	1,	Regular
52103,	1,	Regular
52121,	1,	Regular
52127,	1,	Regular
52147,	1,	Regular
52153,	1,	Regular
52163,	1,	Regular
52177,	1,	Regular
52181,	1,	Regular
52183,	1,	Regular
52189,	1,	Regular
52201,	1,	Regular
52223,	1,	Regular
52237,	1,	Regular
52249,	1,	Regular
52253,	1,	Regular
52259,	1,	Regular
52267,	1,	Regular
52289,	1,	Regular
52291,	1,	Regular
52301,	1,	Regular
52313,	1,	Regular
52321,	1,	Regular
52361,	1,	Regular
52363,	1,	Regular
52369,	1,	Regular
52379,	1,	Regular
52387,	1,	Regular
52391,	1,	Regular
52433,	1,	Regular
52453,	1,	Regular
52457,	1,	Regular
52489,	1,	Regular
52501,	1,	Regular
52511,	1,	Regular
52517,	1,	Regular
52529,	1,	Regular
52541,	1,	Regular
52543,	1,	Regular
52553,	1,	Regular
52561,	1,	Regular
52567,	1,	Regular
52571,	1,	Regular
52579,	1,	Regular
52583,	1,	Regular
52609,	1,	Regular
52627,	1,	Regular
52631,	1,	Regular
52639,	1,	Regular
52667,	1,	Regular
52673,	1,	Regular
52691,	1,	Regular
52697,	1,	Regular
52709,	1,	Regular
52711,	1,	Regular
52721,	1,	Regular
52727,	1,	Regular
52733,	1,	Regular
52747,	1,	Regular
52757,	1,	Regular
52769,	1,	Regular
52783,	1,	Regular
52807,	1,	Regular
52813,	1,	Regular
52817,	1,	Regular
52837,	1,	Regular
52859,	1,	Regular
52861,	1,	Regular
52879,	1,	Regular
52883,	1,	Regular
52889,	1,	Regular
52901,	1,	Regular
52903,	1,	Regular
52919,	1,	Regular
52937,	1,	Regular
52951,	1,	Regular
52957,	1,	Regular
52963,	1,	Regular
52967,	1,	Regular
52973,	1,	Regular
52981,	1,	Regular
52999,	1,	Regular
53003,	1,	Regular
53017,	1,	Regular
53047,	1,	Regular
53051,	1,	Regular
53069,	1,	Regular
53077,	1,	Regular
53087,	1,	Regular
53089,	1,	Regular
53093,	1,	Regular
53101,	1,	Regular
53113,	1,	Regular
53117,	1,	Regular
53129,	1,	Regular
53147,	1,	Regular
53149,	1,	Regular
53161,	1,	Regular
53171,	1,	Regular
53173,	1,	Regular
53189,	1,	Regular
53197,	1,	Regular
53201,	1,	Regular
53231,	1,	Regular
53233,	1,	Regular
53239,	1,	Regular
53267,	1,	Regular
53269,	1,	Regular
53279,	1,	Regular
53281,	1,	Regular
53299,	1,	Regular
53309,	1,	Regular
53323,	1,	Regular
53327,	1,	Regular
53353,	1,	Regular
53359,	1,	Regular
53377,	1,	Regular
53381,	1,	Regular
53401,	1,	Regular
53407,	1,	Regular
53411,	1,	Regular
53419,	1,	Regular
53437,	1,	Regular
53441,	1,	Regular
53453,	1,	Regular
53479,	1,	Regular
53503,	1,	Regular
53507,	1,	Regular
53527,	1,	Regular
53549,	1,	Regular
53551,	1,	Regular
53569,	1,	Regular
53591,	1,	Regular
53593,	1,	Regular
53597,	1,	Regular
53609,	1,	Regular
53611,	1,	Regular
53617,	1,	Regular
53623,	1,	Regular
53629,	1,	Regular
53633,	1,	Regular
53639,	1,	Regular
53653,	1,	Regular
53657,	1,	Regular
53681,	1,	Regular
53693,	1,	Regular
53699,	1,	Regular
53717,	1,	Regular
53719,	1,	Regular
53731,	1,	Regular
53759,	1,	Regular
53773,	1,	Regular
53777,	1,	Regular
53783,	1,	Regular
53791,	1,	Regular
53813,	1,	Regular
53819,	1,	Regular
53831,	1,	Regular
53849,	1,	Regular
53857,	1,	Regular
53861,	1,	Regular
53881,	1,	Regular
53887,	1,	Regular
53891,	1,	Regular
53897,	1,	Regular
53899,	1,	Regular
53917,	1,	Regular
53923,	1,	Regular
53927,	1,	Regular
53939,	1,	Regular
53951,	1,	Regular
53959,	1,	Regular
53987,	1,	Regular
53993,	1,	Regular
54001,	1,	Regular
54011,	1,	Regular
54013,	1,	Regular
54037,	1,	Regular
54049,	1,	Regular
54059,	1,	Regular
54083,	1,	Regular
54091,	1,	Regular
54101,	1,	Regular
54121,	1,	Regular
54133,	1,	Regular
54139,	1,	Regular
54151,	1,	Regular
54163,	1,	Regular
54167,	1,	Regular
54181,	1,	Regular
54193,	1,	Regular
54217,	1,	Regular
54251,	1,	Regular
54269,	1,	Regular
54277,	1,	Regular
54287,	1,	Regular
54293,	1,	Regular
54311,	1,	Regular
54319,	1,	Regular
54323,	1,	Regular
54331,	1,	Regular
54347,	1,	Regular
54361,	1,	Regular
54367,	1,	Regular
54371,	1,	Regular
54377,	1,	Regular
54401,	1,	Regular
54403,	1,	Regular
54409,	1,	Regular
54413,	1,	Regular
54419,	1,	Regular
54421,	1,	Regular
54437,	1,	Regular
54443,	1,	Regular
54449,	1,	Regular
54469,	1,	Regular
54493,	1,	Regular
54497,	1,	Regular
54499,	1,	Regular
54503,	1,	Regular
54517,	1,	Regular
54521,	1,	Regular
54539,	1,	Regular
54541,	1,	Regular
54547,	1,	Regular
54559,	1,	Regular
54563,	1,	Regular
54577,	1,	Regular
54581,	1,	Regular
54583,	1,	Regular
54601,	1,	Regular
54617,	1,	Regular
54623,	1,	Regular
54629,	1,	Regular
54631,	1,	Regular
54647,	1,	Regular
54667,	1,	Regular
54673,	1,	Regular
54679,	1,	Regular
54709,	1,	Regular
54713,	1,	Regular
54721,	1,	Regular
54727,	1,	Regular
54751,	1,	Regular
54767,	1,	Regular
54773,	1,	Regular
54779,	1,	Regular
54787,	1,	Regular
54799,	1,	Regular
54829,	1,	Regular
54833,	1,	Regular
54851,	1,	Regular
54869,	1,	Regular
54877,	1,	Regular
54881,	1,	Regular
54907,	1,	Regular
54917,	1,	Regular
54919,	1,	Regular
54941,	1,	Regular
54949,	1,	Regular
54959,	1,	Regular
54973,	1,	Regular
54979,	1,	Regular
54983,	1,	Regular
55001,	1,	Regular
55009,	1,	Regular
55021,	1,	Regular
55049,	1,	Regular
55051,	1,	Regular
55057,	1,	Regular
55061,	1,	Regular
55073,	1,	Regular
55079,	1,	Regular
55103,	1,	Regular
55109,	1,	Regular
55117,	1,	Regular
55127,	1,	Regular
55147,	1,	Regular
55163,	1,	Regular
55171,	1,	Regular
55201,	1,	Regular
55207,	1,	Regular
55213,	1,	Regular
55217,	1,	Regular
55219,	1,	Regular
55229,	1,	Regular
55243,	1,	Regular
55249,	1,	Regular
55259,	1,	Regular
55291,	1,	Regular
55313,	1,	Regular
55331,	1,	Regular
55333,	1,	Regular
55337,	1,	Regular
55339,	1,	Regular
55343,	1,	Regular
55351,	1,	Regular
55373,	1,	Regular
55381,	1,	Regular
55399,	1,	Regular
55411,	1,	Regular
55439,	1,	Regular
55441,	1,	Regular
55457,	1,	Regular
55469,	1,	Regular
55487,	1,	Regular
55501,	1,	Regular
55511,	1,	Regular
55529,	1,	Regular
55541,	1,	Regular
55547,	1,	Regular
55579,	1,	Regular
55589,	1,	Regular
55603,	1,	Regular
55609,	1,	Regular
55619,	1,	Regular
55621,	1,	Regular
55631,	1,	Regular
55633,	1,	Regular
55639,	1,	Regular
55661,	1,	Regular
55663,	1,	Regular
55667,	1,	Regular
55673,	1,	Regular
55681,	1,	Regular
55691,	1,	Regular
55697,	1,	Regular
55711,	1,	Regular
55717,	1,	Regular
55721,	1,	Regular
55733,	1,	Regular
55763,	1,	Regular
55787,	1,	Regular
55793,	1,	Regular
55799,	1,	Regular
55807,	1,	Regular
55813,	1,	Regular
55817,	1,	Regular
55819,	1,	Regular
55823,	1,	Regular
55829,	1,	Regular
55837,	1,	Regular
55843,	1,	Regular
55849,	1,	Regular
55871,	1,	Regular
55889,	1,	Regular
55897,	1,	Regular
55901,	1,	Regular
55903,	1,	Regular
55921,	1,	Regular
55927,	1,	Regular
55931,	1,	Regular
55933,	1,	Regular
55949,	1,	Regular
55967,	1,	Regular
55987,	1,	Regular
55997,	1,	Regular
56003,	1,	Regular
56009,	1,	Regular
56039,	1,	Regular
56041,	1,	Regular
56053,	1,	Regular
56081,	1,	Regular
56087,	1,	Regular
56093,	1,	Regular
56099,	1,	Regular
56101,	1,	Regular
56113,	1,	Regular
56123,	1,	Regular
56131,	1,	Regular
56149,	1,	Regular
56167,	1,	Regular
56171,	1,	Regular
56179,	1,	Regular
56197,	1,	Regular
56207,	1,	Regular
56209,	1,	Regular
56237,	1,	Regular
56239,	1,	Regular
56249,	1,	Regular
56263,	1,	Regular
56267,	1,	Regular
56269,	1,	Regular
56299,	1,	Regular
56311,	1,	Regular
56333,	1,	Regular
56359,	1,	Regular
56369,	1,	Regular
56377,	1,	Regular
56383,	1,	Regular
56393,	1,	Regular
56401,	1,	Regular
56417,	1,	Regular
56431,	1,	Regular
56437,	1,	Regular
56443,	1,	Regular
56453,	1,	Regular
56467,	1,	Regular
56473,	1,	Regular
56477,	1,	Regular
56479,	1,	Regular
56489,	1,	Regular
56501,	1,	Regular
56503,	1,	Regular
56509,	1,	Regular
56519,	1,	Regular
56527,	1,	Regular
56531,	1,	Regular
56533,	1,	Regular
56543,	1,	Regular
56569,	1,	Regular
56591,	1,	Regular
56597,	1,	Regular
56599,	1,	Regular
56611,	1,	Regular
56629,	1,	Regular
56633,	1,	Regular
56659,	1,	Regular
56663,	1,	Regular
56671,	1,	Regular
56681,	1,	Regular
56687,	1,	Regular
56701,	1,	Regular
56711,	1,	Regular
56713,	1,	Regular
56731,	1,	Regular
56737,	1,	Regular
56747,	1,	Regular
56767,	1,	Regular
56773,	1,	Regular
56779,	1,	Regular
56783,	1,	Regular
56807,	1,	Regular
56809,	1,	Regular
56813,	1,	Regular
56821,	1,	Regular
56827,	1,	Regular
56843,	1,	Regular
56857,	1,	Regular
56873,	1,	Regular
56891,	1,	Regular
56893,	1,	Regular
56897,	1,	Regular
56909,	1,	Regular
56911,	1,	Regular
56921,	1,	Regular
56923,	1,	Regular
56929,	1,	Regular
56941,	1,	Regular
56951,	1,	Regular
56957,	1,	Regular
56963,	1,	Regular
56983,	1,	Regular
56989,	1,	Regular
56993,	1,	Regular
56999,	1,	Regular
57037,	1,	Regular
57041,	1,	Regular
57047,	1,	Regular
57059,	1,	Regular
57073,	1,	Regular
57077,	1,	Regular
57089,	1,	Regular
57097,	1,	Regular
57107,	1,	Regular
57119,	1,	Regular
57131,	1,	Regular
57139,	1,	Regular
57143,	1,	Regular
57149,	1,	Regular
57163,	1,	Regular
57173,	1,	Regular
57179,	1,	Regular
57191,	1,	Regular
57193,	1,	Regular
57203,	1,	Regular
57221,	1,	Regular
57223,	1,	Regular
57241,	1,	Regular
57251,	1,	Regular
57259,	1,	Regular
57269,	1,	Regular
57271,	1,	Regular
57283,	1,	Regular
57287,	1,	Regular
57301,	1,	Regular
57329,	1,	Regular
57331,	1,	Regular
57347,	1,	Regular
57349,	1,	Regular
57367,	1,	Regular
57373,	1,	Regular
57383,	1,	Regular
57389,	1,	Regular
57397,	1,	Regular
57413,	1,	Regular
57427,	1,	Regular
57457,	1,	Regular
57467,	1,	Regular
57487,	1,	Regular
57493,	1,	Regular
57503,	1,	Regular
57527,	1,	Regular
57529,	1,	Regular
57557,	1,	Regular
57559,	1,	Regular
57571,	1,	Regular
57587,	1,	Regular
57593,	1,	Regular
57601,	1,	Regular
57637,	1,	Regular
57641,	1,	Regular
57649,	1,	Regular
57653,	1,	Regular
57667,	1,	Regular
57679,	1,	Regular
57689,	1,	Regular
57697,	1,	Regular
57709,	1,	Regular
57713,	1,	Regular
57719,	1,	Regular
57727,	1,	Regular
57731,	1,	Regular
57737,	1,	Regular
57751,	1,	Regular
57773,	1,	Regular
57781,	1,	Regular
57787,	1,	Regular
57791,	1,	Regular
57793,	1,	Regular
57803,	1,	Regular
57809,	1,	Regular
57829,	1,	Regular
57839,	1,	Regular
57847,	1,	Regular
57853,	1,	Regular
57859,	1,	Regular
57881,	1,	Regular
57899,	1,	Regular
57901,	1,	Regular
57917,	1,	Regular
57923,	1,	Regular
57943,	1,	Regular
57947,	1,	Regular
57973,	1,	Regular
57977,	1,	Regular
57991,	1,	Regular
58013,	1,	Regular
58027,	1,	Regular
58031,	1,	Regular
58043,	1,	Regular
58049,	1,	Regular
58057,	1,	Regular
58061,	1,	Regular
58067,	1,	Regular
58073,	1,	Regular
58099,	1,	Regular
58109,	1,	Regular
58111,	1,	Regular
58129,	1,	Regular
58147,	1,	Regular
58151,	1,	Regular
58153,	1,	Regular
58169,	1,	Regular
58171,	1,	Regular
58189,	1,	Regular
58193,	1,	Regular
58199,	1,	Regular
58207,	1,	Regular
58211,	1,	Regular
58217,	1,	Regular
58229,	1,	Regular
58231,	1,	Regular
58237,	1,	Regular
58243,	1,	Regular
58271,	1,	Regular
58309,	1,	Regular
58313,	1,	Regular
58321,	1,	Regular
58337,	1,	Regular
58363,	1,	Regular
58367,	1,	Regular
58369,	1,	Regular
58379,	1,	Regular
58391,	1,	Regular
58393,	1,	Regular
58403,	1,	Regular
58411,	1,	Regular
58417,	1,	Regular
58427,	1,	Regular
58439,	1,	Regular
58441,	1,	Regular
58451,	1,	Regular
58453,	1,	Regular
58477,	1,	Regular
58481,	1,	Regular
58511,	1,	Regular
58537,	1,	Regular
58543,	1,	Regular
58549,	1,	Regular
58567,	1,	Regular
58573,	1,	Regular
58579,	1,	Regular
58601,	1,	Regular
58603,	1,	Regular
58613,	1,	Regular
58631,	1,	Regular
58657,	1,	Regular
58661,	1,	Regular
58679,	1,	Regular
58687,	1,	Regular
58693,	1,	Regular
58699,	1,	Regular
58711,	1,	Regular
58727,	1,	Regular
58733,	1,	Regular
58741,	1,	Regular
58757,	1,	Regular
58763,	1,	Regular
58771,	1,	Regular
58787,	1,	Regular
58789,	1,	Regular
58831,	1,	Regular
58889,	1,	Regular
58897,	1,	Regular
58901,	1,	Regular
58907,	1,	Regular
58909,	1,	Regular
58913,	1,	Regular
58921,	1,	Regular
58937,	1,	Regular
58943,	1,	Regular
58963,	1,	Regular
58967,	1,	Regular
58979,	1,	Regular
58991,	1,	Regular
58997,	1,	Regular
59009,	1,	Regular
59011,	1,	Regular
59021,	1,	Regular
59023,	1,	Regular
59029,	1,	Regular
59051,	1,	Regular
59053,	1,	Regular
59063,	1,	Regular
59069,	1,	Regular
59077,	1,	Regular
59083,	1,	Regular
59093,	1,	Regular
59107,	1,	Regular
59113,	1,	Regular
59119,	1,	Regular
59123,	1,	Regular
59141,	1,	Regular
59149,	1,	Regular
59159,	1,	Regular
59167,	1,	Regular
59183,	1,	Regular
59197,	1,	Regular
59207,	1,	Regular
59209,	1,	Regular
59219,	1,	Regular
59221,	1,	Regular
59233,	1,	Regular
59239,	1,	Regular
59243,	1,	Regular
59263,	1,	Regular
59273,	1,	Regular
59281,	1,	Regular
59333,	1,	Regular
59341,	1,	Regular
59351,	1,	Regular
59357,	1,	Regular
59359,	1,	Regular
59369,	1,	Regular
59377,	1,	Regular
59387,	1,	Regular
59393,	1,	Regular
59399,	1,	Regular
59407,	1,	Regular
59417,	1,	Regular
59419,	1,	Regular
59441,	1,	Regular
59443,	1,	Regular
59447,	1,	Regular
59453,	1,	Regular
59467,	1,	Regular
59471,	1,	Regular
59473,	1,	Regular
59497,	1,	Regular
59509,	1,	Regular
59513,	1,	Regular
59539,	1,	Regular
59557,	1,	Regular
59561,	1,	Regular
59567,	1,	Regular
59581,	1,	Regular
59611,	1,	Regular
59617,	1,	Regular
59621,	1,	Regular
59627,	1,	Regular
59629,	1,	Regular
59651,	1,	Regular
59659,	1,	Regular
59663,	1,	Regular
59669,	1,	Regular
59671,	1,	Regular
59693,	1,	Regular
59699,	1,	Regular
59707,	1,	Regular
59723,	1,	Regular
59729,	1,	Regular
59743,	1,	Regular
59747,	1,	Regular
59753,	1,	Regular
59771,	1,	Regular
59779,	1,	Regular
59791,	1,	Regular
59797,	1,	Regular
59809,	1,	Regular
59833,	1,	Regular
59863,	1,	Regular
59879,	1,	Regular
59887,	1,	Regular
59921,	1,	Regular
59929,	1,	Regular
59951,	1,	Regular
59957,	1,	Regular
59971,	1,	Regular
59981,	1,	Regular
59999,	1,	Regular
60013,	1,	Regular
60017,	1,	Regular
60029,	1,	Regular
60037,	1,	Regular
60041,	1,	Regular
60077,	1,	Regular
60083,	1,	Regular
60089,	1,	Regular
60091,	1,	Regular
60101,	1,	Regular
60103,	1,	Regular
60107,	1,	Regular
60127,	1,	Regular
60133,	1,	Regular
60139,	1,	Regular
60149,	1,	Regular
60161,	1,	Regular
60167,	1,	Regular
60169,	1,	Regular
60209,	1,	Regular
60217,	1,	Regular
60223,	1,	Regular
60251,	1,	Regular
60257,	1,	Regular
60259,	1,	Regular
60271,	1,	Regular
60289,	1,	Regular
60293,	1,	Regular
60317,	1,	Regular
60331,	1,	Regular
60337,	1,	Regular
60343,	1,	Regular
60353,	1,	Regular
60373,	1,	Regular
60383,	1,	Regular
60397,	1,	Regular
60413,	1,	Regular
60427,	1,	Regular
60443,	1,	Regular
60449,	1,	Regular
60457,	1,	Regular
60493,	1,	Regular
60497,	1,	Regular
60509,	1,	Regular
60521,	1,	Regular
60527,	1,	Regular
60539,	1,	Regular
60589,	1,	Regular
60601,	1,	Regular
60607,	1,	Regular
60611,	1,	Regular
60617,	1,	Regular
60623,	1,	Regular
60631,	1,	Regular
60637,	1,	Regular
60647,	1,	Regular
60649,	1,	Regular
60659,	1,	Regular
60661,	1,	Regular
60679,	1,	Regular
60689,	1,	Regular
60703,	1,	Regular
60719,	1,	Regular
60727,	1,	Regular
60733,	1,	Regular
60737,	1,	Regular
60757,	1,	Regular
60761,	1,	Regular
60763,	1,	Regular
60773,	1,	Regular
60779,	1,	Regular
60793,	1,	Regular
60811,	1,	Regular
60821,	1,	Regular
60859,	1,	Regular
60869,	1,	Regular
60887,	1,	Regular
60889,	1,	Regular
60899,	1,	Regular
60901,	1,	Regular
60913,	1,	Regular
60917,	1,	Regular
60919,	1,	Regular
60923,	1,	Regular
60937,	1,	Regular
60943,	1,	Regular
60953,	1,	Regular
60961,	1,	Regular
61001,	1,	Regular
61007,	1,	Regular
61027,	1,	Regular
61031,	1,	Regular
61043,	1,	Regular
61051,	1,	Regular
61057,	1,	Regular
61091,	1,	Regular
61099,	1,	Regular
61121,	1,	Regular
61129,	1,	Regular
61141,	1,	Regular
61151,	1,	Regular
61153,	1,	Regular
61169,	1,	Regular
61211,	1,	Regular
61223,	1,	Regular
61231,	1,	Regular
61253,	1,	Regular
61261,	1,	Regular
61283,	1,	Regular
61291,	1,	Regular
61297,	1,	Regular
61331,	1,	Regular
61333,	1,	Regular
61339,	1,	Regular
61343,	1,	Regular
61357,	1,	Regular
61363,	1,	Regular
61379,	1,	Regular
61381,	1,	Regular
61403,	1,	Regular
61409,	1,	Regular
61417,	1,	Regular
61441,	1,	Regular
61463,	1,	Regular
61469,	1,	Regular
61471,	1,	Regular
61483,	1,	Regular
61487,	1,	Regular
61493,	1,	Regular
61507,	1,	Regular
61511,	1,	Regular
61519,	1,	Regular
61543,	1,	Regular
61547,	1,	Regular
61553,	1,	Regular
61559,	1,	Regular
61561,	1,	Regular
61583,	1,	Regular
61603,	1,	Regular
61609,	1,	Regular
61613,	1,	Regular
61627,	1,	Regular
61631,	1,	Regular
61637,	1,	Regular
61643,	1,	Regular
61651,	1,	Regular
61657,	1,	Regular
61667,	1,	Regular
61673,	1,	Regular
61681,	1,	Regular
61687,	1,	Regular
61703,	1,	Regular
61717,	1,	Regular
61723,	1,	Regular
61729,	1,	Regular
61751,	1,	Regular
61757,	1,	Regular
61781,	1,	Regular
61813,	1,	Regular
61819,	1,	Regular
61837,	1,	Regular
61843,	1,	Regular
61861,	1,	Regular
61871,	1,	Regular
61879,	1,	Regular
61909,	1,	Regular
61927,	1,	Regular
61933,	1,	Regular
61949,	1,	Regular
61961,	1,	Regular
61967,	1,	Regular
61979,	1,	Regular
61981,	1,	Regular
61987,	1,	Regular
61991,	1,	Regular
62003,	1,	Regular
62011,	1,	Regular
62017,	1,	Regular
62039,	1,	Regular
62047,	1,	Regular
62053,	1,	Regular
62057,	1,	Regular
62071,	1,	Regular
62081,	1,	Regular
62099,	1,	Regular
62119,	1,	Regular
62129,	1,	Regular
62131,	1,	Regular
62137,	1,	Regular
62141,	1,	Regular
62143,	1,	Regular
62171,	1,	Regular
62189,	1,	Regular
62191,	1,	Regular
62201,	1,	Regular
62207,	1,	Regular
62213,	1,	Regular
62219,	1,	Regular
62233,	1,	Regular
62273,	1,	Regular
62297,	1,	Regular
62299,	1,	Regular
62303,	1,	Regular
62311,	1,	Regular
62323,	1,	Regular
62327,	1,	Regular
62347,	1,	Regular
62351,	1,	Regular
62383,	1,	Regular
62401,	1,	Regular
62417,	1,	Regular
62423,	1,	Regular
62459,	1,	Regular
62467,	1,	Regular
62473,	1,	Regular
62477,	1,	Regular
62483,	1,	Regular
62497,	1,	Regular
62501,	1,	Regular
62507,	1,	Regular
62533,	1,	Regular
62539,	1,	Regular
