p,	e,	result
9497,	1,	Regular
9511,	1,	True	
9521,	1,	True	
9533,	1,	True	
9539,	1,	True	
9547,	1,	True	
9551,	1,	Regular
9587,	1,	True	
9601,	1,	Regular
9613,	1,	True	
9619,	1,	Regular
9623,	1,	Regular
9629,	1,	Regular
9631,	1,	True	
9643,	1,	True	
9649,	1,	True	
9661,	1,	Regular
9677,	1,	True	
9679,	1,	True	
9689,	1,	Regular
9697,	1,	True	
9719,	1,	True	
9721,	1,	True	
9733,	1,	Regular
9739,	1,	Regular
9743,	1,	True	
9749,	1,	Regular
9767,	1,	True	
9769,	1,	Regular
9781,	1,	True	
9787,	1,	True	
9791,	1,	Regular
9803,	1,	True	
9811,	1,	True	
9817,	1,	Regular
9829,	1,	True	
9833,	1,	True	
9839,	1,	Regular
9851,	1,	True	
9857,	1,	Regular
9859,	1,	Regular
9871,	1,	Regular
9883,	1,	Regular
9887,	1,	Regular
9901,	1,	Regular
9907,	1,	True	
9923,	1,	Regular
9929,	1,	True	
9931,	1,	Regular
9941,	1,	True	
9949,	1,	Regular
9967,	1,	Regular
9973,	1,	True	
10007,	1,	True	
10009,	1,	True	
10037,	1,	Regular
10039,	1,	True	
10061,	1,	True	
10067,	1,	True	
10069,	1,	Regular
10079,	1,	Regular
10091,	1,	Regular
10093,	1,	True	
10099,	1,	Regular
10103,	1,	Regular
10111,	1,	True	
10133,	1,	True	
10139,	1,	True	
10141,	1,	True	
10151,	1,	Regular
10159,	1,	True	
10163,	1,	True	
10169,	1,	Regular
10177,	1,	True	
10181,	1,	True	
10193,	1,	True	
10211,	1,	Regular
10223,	1,	Regular
10243,	1,	True	
10247,	1,	True	
10253,	1,	Regular
10259,	1,	True	
10267,	1,	Regular
10271,	1,	True	
10273,	1,	True	
10289,	1,	Regular
