p,	e,	result
39971,	1,	Regular
39979,	1,	True	
39983,	1,	Regular
39989,	1,	True	
40009,	1,	True	
40013,	1,	Regular
40031,	1,	Regular
40037,	1,	Regular
40039,	1,	Regular
40063,	1,	True	
40087,	1,	Regular
40093,	1,	Regular
40099,	1,	Regular
40111,	1,	Regular
40123,	1,	Regular
40127,	1,	True	
40129,	1,	Regular
40151,	1,	True	
40153,	1,	True	
40163,	1,	Regular
40169,	1,	True	
40177,	1,	Regular
40189,	1,	True	
40193,	1,	Regular
40213,	1,	True	
40231,	1,	True	
40237,	1,	True	
40241,	1,	Regular
40253,	1,	True	
40277,	1,	True	
40283,	1,	Regular
40289,	1,	Regular
40343,	1,	Regular
40351,	1,	Regular
40357,	1,	Regular
40361,	1,	True	
40387,	1,	Regular
40423,	1,	True	
40427,	1,	True	
40429,	1,	Regular
40433,	1,	Regular
40459,	1,	True	
40471,	1,	True	
40483,	1,	True	
40487,	1,	Regular
40493,	1,	True	
40499,	1,	Regular
40507,	1,	Regular
40519,	1,	Regular
40529,	1,	Regular
40531,	1,	Regular
40543,	1,	True	
40559,	1,	Regular
40577,	1,	True	
40583,	1,	True	
40591,	1,	True	
40597,	1,	True	
40609,	1,	Regular
40627,	1,	Regular
40637,	1,	True	
40639,	1,	Regular
40693,	1,	Regular
40697,	1,	True	
40699,	1,	Regular
40709,	1,	Regular
40739,	1,	True	
40751,	1,	True	
40759,	1,	Regular
40763,	1,	True	
40771,	1,	True	
40787,	1,	Regular
40801,	1,	True	
40813,	1,	Regular
40819,	1,	True	
40823,	1,	Regular
40829,	1,	True	
40841,	1,	True	
40847,	1,	Regular
40849,	1,	True	
40853,	1,	True	
40867,	1,	Regular
40879,	1,	True	
40883,	1,	True	
40897,	1,	Regular
40903,	1,	Regular
40927,	1,	True	
40933,	1,	Regular
40939,	1,	True	
40949,	1,	Regular
40961,	1,	Regular
40973,	1,	True	
40993,	1,	Regular
41011,	1,	True	
41017,	1,	Regular
41023,	1,	Regular
41039,	1,	Regular
41047,	1,	Regular
41051,	1,	True	
41057,	1,	Regular
41077,	1,	True	
41081,	1,	Regular
41113,	1,	True	
41117,	1,	Regular
41131,	1,	Regular
41141,	1,	True	
41143,	1,	Regular
41149,	1,	Regular
41161,	1,	Regular
41177,	1,	True	
41179,	1,	True	
41183,	1,	True	
41189,	1,	Regular
41201,	1,	True	
41203,	1,	Regular
41213,	1,	True	
41221,	1,	True	
41227,	1,	True	
41231,	1,	True	
41233,	1,	True	
41243,	1,	Regular
41257,	1,	True	
41263,	1,	True	
41269,	1,	True	
41281,	1,	Regular
41299,	1,	True	
41333,	1,	Regular
41341,	1,	True	
41351,	1,	True	
41357,	1,	True	
41381,	1,	Regular
41387,	1,	Regular
41389,	1,	Regular
41399,	1,	True	
41411,	1,	True	
41413,	1,	Regular
41443,	1,	True	
41453,	1,	Regular
41467,	1,	Regular
41479,	1,	True	
41491,	1,	True	
41507,	1,	True	
41513,	1,	True	
41519,	1,	Regular
41521,	1,	True	
41539,	1,	Regular
41543,	1,	True	
41549,	1,	Regular
41579,	1,	Regular
41593,	1,	True	
41597,	1,	Regular
41603,	1,	True	
41609,	1,	True	
41611,	1,	True	
41617,	1,	Regular
41621,	1,	Regular
41627,	1,	True	
41641,	1,	Regular
41647,	1,	Regular
41651,	1,	True	
41659,	1,	Regular
41669,	1,	True	
41681,	1,	Regular
41687,	1,	True	
41719,	1,	Regular
41729,	1,	True	
41737,	1,	True	
41759,	1,	Regular
41761,	1,	True	
41771,	1,	True	
41777,	1,	Regular
41801,	1,	True	
41809,	1,	Regular
41813,	1,	Regular
41843,	1,	Regular
41849,	1,	Regular
41851,	1,	True	
41863,	1,	Regular
41879,	1,	Regular
41887,	1,	True	
41893,	1,	Regular
41897,	1,	Regular
41903,	1,	Regular
41911,	1,	True	
41927,	1,	True	
41941,	1,	Regular
41947,	1,	True	
41953,	1,	True	
41957,	1,	True	
41959,	1,	True	
41969,	1,	Regular
41981,	1,	Regular
41983,	1,	Regular
41999,	1,	Regular
42013,	1,	True	
42017,	1,	Regular
42019,	1,	True	
42023,	1,	True	
42043,	1,	True	
42061,	1,	True	
42071,	1,	Regular
42073,	1,	True	
42083,	1,	True	
42089,	1,	Regular
42101,	1,	Regular
42131,	1,	True	
42139,	1,	True	
42157,	1,	Regular
42169,	1,	True	
42179,	1,	True	
42181,	1,	Regular
42187,	1,	Regular
42193,	1,	Regular
42197,	1,	Regular
42209,	1,	True	
42221,	1,	Regular
42223,	1,	Regular
42227,	1,	Regular
42239,	1,	Regular
42257,	1,	Regular
42281,	1,	True	
42283,	1,	Regular
42293,	1,	Regular
42299,	1,	True	
42307,	1,	Regular
42323,	1,	Regular
42331,	1,	True	
42337,	1,	Regular
42349,	1,	True	
42359,	1,	Regular
42373,	1,	True	
42379,	1,	Regular
42391,	1,	Regular
42397,	1,	True	
42403,	1,	True	
42407,	1,	Regular
42409,	1,	Regular
42433,	1,	Regular
42437,	1,	True	
42443,	1,	True	
42451,	1,	Regular
42457,	1,	Regular
42461,	1,	True	
42463,	1,	True	
42467,	1,	True	
42473,	1,	True	
42487,	1,	True	
42491,	1,	True	
42499,	1,	Regular
42509,	1,	Regular
42533,	1,	Regular
42557,	1,	True	
42569,	1,	True	
42571,	1,	Regular
42577,	1,	True	
42589,	1,	True	
42611,	1,	Regular
42641,	1,	True	
42643,	1,	True	
42649,	1,	Regular
42667,	1,	Regular
42677,	1,	Regular
42683,	1,	True	
42689,	1,	True	
42697,	1,	Regular
42701,	1,	True	
42703,	1,	Regular
42709,	1,	Regular
42719,	1,	True	
42727,	1,	True	
42737,	1,	Regular
42743,	1,	Regular
42751,	1,	Regular
42767,	1,	Regular
42773,	1,	Regular
42787,	1,	True	
42793,	1,	True	
42797,	1,	True	
42821,	1,	Regular
42829,	1,	Regular
42839,	1,	Regular
42841,	1,	Regular
42853,	1,	Regular
42859,	1,	Regular
42863,	1,	Regular
42899,	1,	True	
42901,	1,	True	
42923,	1,	Regular
42929,	1,	Regular
42937,	1,	Regular
42943,	1,	True	
42953,	1,	True	
42961,	1,	Regular
42967,	1,	Regular
42979,	1,	True	
42989,	1,	True	
43003,	1,	True	
43013,	1,	Regular
43019,	1,	True	
43037,	1,	True	
43049,	1,	Regular
43051,	1,	True	
43063,	1,	True	
43067,	1,	Regular
43093,	1,	True	
43103,	1,	Regular
43117,	1,	Regular
43133,	1,	Regular
43151,	1,	True	
43159,	1,	True	
43177,	1,	True	
43189,	1,	Regular
43201,	1,	True	
43207,	1,	Regular
43223,	1,	True	
43237,	1,	True	
43261,	1,	True	
43271,	1,	Regular
43283,	1,	Regular
43291,	1,	True	
43313,	1,	True	
43319,	1,	True	
43321,	1,	True	
43331,	1,	True	
43391,	1,	Regular
43397,	1,	Regular
43399,	1,	True	
43403,	1,	Regular
43411,	1,	Regular
43427,	1,	Regular
43441,	1,	Regular
43451,	1,	Regular
43457,	1,	True	
43481,	1,	True	
43487,	1,	Regular
43499,	1,	True	
43517,	1,	Regular
43541,	1,	Regular
43543,	1,	True	
43573,	1,	Regular
43577,	1,	True	
43579,	1,	True	
43591,	1,	True	
43597,	1,	Regular
43607,	1,	True	
43609,	1,	True	
43613,	1,	Regular
43627,	1,	Regular
43633,	1,	Regular
43649,	1,	Regular
43651,	1,	Regular
43661,	1,	Regular
43669,	1,	Regular
43691,	1,	True	
43711,	1,	Regular
43717,	1,	True	
43721,	1,	True	
43753,	1,	True	
43759,	1,	True	
43777,	1,	True	
43781,	1,	True	
43783,	1,	Regular
43787,	1,	Regular
43789,	1,	Regular
43793,	1,	True	
43801,	1,	True	
43853,	1,	Regular
43867,	1,	True	
43889,	1,	True	
43891,	1,	Regular
43913,	1,	Regular
43933,	1,	True	
43943,	1,	Regular
43951,	1,	True	
43961,	1,	Regular
43963,	1,	Regular
43969,	1,	Regular
43973,	1,	True	
43987,	1,	Regular
43991,	1,	True	
43997,	1,	True	
44017,	1,	True	
44021,	1,	True	
44027,	1,	Regular
44029,	1,	Regular
44041,	1,	Regular
44053,	1,	Regular
44059,	1,	True	
44071,	1,	True	
44087,	1,	True	
44089,	1,	Regular
44101,	1,	True	
44111,	1,	Regular
44119,	1,	Regular
44123,	1,	True	
44129,	1,	Regular
44131,	1,	Regular
44159,	1,	Regular
44171,	1,	Regular
44179,	1,	True	
44189,	1,	True	
44201,	1,	Regular
44203,	1,	True	
44207,	1,	True	
44221,	1,	Regular
44249,	1,	True	
44257,	1,	Regular
44263,	1,	Regular
44267,	1,	True	
44269,	1,	True	
44273,	1,	True	
44279,	1,	True	
44281,	1,	True	
44293,	1,	True	
44351,	1,	True	
44357,	1,	Regular
44371,	1,	Regular
44381,	1,	True	
44383,	1,	True	
44389,	1,	Regular
44417,	1,	Regular
44449,	1,	True	
44453,	1,	True	
44483,	1,	Regular
44491,	1,	True	
44497,	1,	Regular
44501,	1,	True	
44507,	1,	True	
44519,	1,	Regular
44531,	1,	True	
44533,	1,	True	
44537,	1,	True	
44543,	1,	Regular
44549,	1,	Regular
44563,	1,	Regular
44579,	1,	Regular
44587,	1,	True	
44617,	1,	True	
44621,	1,	True	
44623,	1,	True	
44633,	1,	True	
44641,	1,	True	
44647,	1,	Regular
44651,	1,	Regular
44657,	1,	Regular
44683,	1,	Regular
44687,	1,	Regular
44699,	1,	True	
44701,	1,	Regular
44711,	1,	True	
44729,	1,	Regular
44741,	1,	Regular
44753,	1,	True	
44771,	1,	True	
44773,	1,	Regular
44777,	1,	Regular
44789,	1,	True	
44797,	1,	True	
44809,	1,	True	
44819,	1,	Regular
44839,	1,	True	
44843,	1,	True	
44851,	1,	True	
44867,	1,	True	
44879,	1,	True	
44887,	1,	Regular
44893,	1,	Regular
44909,	1,	Regular
44917,	1,	Regular
44927,	1,	Regular
44939,	1,	Regular
44953,	1,	True	
44959,	1,	Regular
44963,	1,	True	
44971,	1,	Regular
44983,	1,	True	
44987,	1,	Regular
45007,	1,	True	
45013,	1,	Regular
45053,	1,	True	
45061,	1,	Regular
45077,	1,	Regular
45083,	1,	True	
45119,	1,	True	
45121,	1,	Regular
45127,	1,	True	
45131,	1,	Regular
45137,	1,	True	
45139,	1,	True	
45161,	1,	Regular
45179,	1,	True	
45181,	1,	Regular
45191,	1,	Regular
45197,	1,	Regular
45233,	1,	Regular
45247,	1,	Regular
45259,	1,	Regular
45263,	1,	True	
45281,	1,	True	
45289,	1,	Regular
45293,	1,	Regular
45307,	1,	True	
45317,	1,	Regular
45319,	1,	Regular
45329,	1,	True	
45337,	1,	Regular
45341,	1,	True	
45343,	1,	Regular
45361,	1,	True	
45377,	1,	True	
45389,	1,	Regular
45403,	1,	Regular
45413,	1,	True	
45427,	1,	True	
45433,	1,	Regular
45439,	1,	Regular
45481,	1,	True	
45491,	1,	Regular
45497,	1,	True	
45503,	1,	Regular
45523,	1,	True	
45533,	1,	True	
45541,	1,	Regular
45553,	1,	Regular
45557,	1,	True	
45569,	1,	True	
45587,	1,	True	
45589,	1,	Regular
45599,	1,	True	
45613,	1,	True	
45631,	1,	True	
45641,	1,	True	
45659,	1,	Regular
45667,	1,	Regular
45673,	1,	True	
45677,	1,	Regular
45691,	1,	Regular
45697,	1,	Regular
45707,	1,	Regular
45737,	1,	True	
45751,	1,	True	
45757,	1,	True	
45763,	1,	Regular
45767,	1,	Regular
45779,	1,	True	
45817,	1,	True	
45821,	1,	True	
45823,	1,	True	
45827,	1,	True	
45833,	1,	Regular
45841,	1,	True	
45853,	1,	Regular
45863,	1,	Regular
45869,	1,	Regular
45887,	1,	Regular
45893,	1,	True	
45943,	1,	True	
45949,	1,	Regular
45953,	1,	True	
45959,	1,	Regular
45971,	1,	Regular
45979,	1,	True	
45989,	1,	True	
46021,	1,	Regular
46027,	1,	Regular
46049,	1,	True	
46051,	1,	Regular
46061,	1,	True	
46073,	1,	True	
46091,	1,	Regular
46093,	1,	Regular
46099,	1,	True	
46103,	1,	True	
46133,	1,	True	
46141,	1,	True	
46147,	1,	True	
46153,	1,	Regular
46171,	1,	True	
46181,	1,	True	
46183,	1,	Regular
46187,	1,	True	
46199,	1,	Regular
46219,	1,	True	
46229,	1,	Regular
46237,	1,	True	
46261,	1,	Regular
46271,	1,	True	
46273,	1,	True	
46279,	1,	Regular
46301,	1,	True	
46307,	1,	True	
46309,	1,	Regular
46327,	1,	Regular
46337,	1,	True	
46349,	1,	Regular
46351,	1,	Regular
46381,	1,	True	
46399,	1,	True	
46411,	1,	Regular
46439,	1,	True	
46441,	1,	Regular
46447,	1,	True	
46451,	1,	Regular
46457,	1,	Regular
46471,	1,	Regular
46477,	1,	True	
46489,	1,	Regular
46499,	1,	Regular
46507,	1,	Regular
46511,	1,	True	
46523,	1,	Regular
46549,	1,	Regular
46559,	1,	True	
46567,	1,	Regular
46573,	1,	Regular
46589,	1,	True	
46591,	1,	True	
46601,	1,	True	
46619,	1,	True	
46633,	1,	Regular
46639,	1,	True	
46643,	1,	Regular
46649,	1,	True	
46663,	1,	True	
46679,	1,	Regular
46681,	1,	True	
46687,	1,	True	
46691,	1,	Regular
46703,	1,	True	
46723,	1,	Regular
46727,	1,	True	
46747,	1,	Regular
46751,	1,	Regular
46757,	1,	Regular
46769,	1,	True	
46771,	1,	True	
46807,	1,	Regular
46811,	1,	True	
46817,	1,	True	
46819,	1,	Regular
46829,	1,	True	
46831,	1,	Regular
46853,	1,	True	
46861,	1,	True	
46867,	1,	Regular
46877,	1,	True	
46889,	1,	True	
46901,	1,	Regular
46919,	1,	Regular
46933,	1,	True	
46957,	1,	Regular
46993,	1,	True	
46997,	1,	Regular
47017,	1,	True	
47041,	1,	True	
47051,	1,	Regular
47057,	1,	Regular
47059,	1,	Regular
47087,	1,	True	
47093,	1,	True	
47111,	1,	True	
47119,	1,	True	
47123,	1,	Regular
47129,	1,	Regular
47137,	1,	Regular
47143,	1,	Regular
47147,	1,	True	
47149,	1,	Regular
47161,	1,	True	
47189,	1,	True	
47207,	1,	Regular
47221,	1,	True	
47237,	1,	Regular
47251,	1,	True	
47269,	1,	True	
47279,	1,	True	
47287,	1,	True	
47293,	1,	Regular
47297,	1,	Regular
47303,	1,	True	
47309,	1,	Regular
47317,	1,	Regular
47339,	1,	True	
47351,	1,	True	
47353,	1,	Regular
47363,	1,	True	
47381,	1,	Regular
47387,	1,	Regular
47389,	1,	True	
47407,	1,	Regular
47417,	1,	Regular
47419,	1,	True	
47431,	1,	True	
47441,	1,	True	
47459,	1,	True	
47491,	1,	True	
47497,	1,	Regular
47501,	1,	True	
47507,	1,	Regular
47513,	1,	Regular
47521,	1,	Regular
47527,	1,	True	
47533,	1,	True	
47543,	1,	True	
47563,	1,	True	
47569,	1,	Regular
47581,	1,	Regular
47591,	1,	True	
47599,	1,	Regular
47609,	1,	True	
47623,	1,	True	
47629,	1,	True	
47639,	1,	Regular
47653,	1,	Regular
47657,	1,	Regular
47659,	1,	Regular
47681,	1,	True	
47699,	1,	True	
47701,	1,	Regular
47711,	1,	Regular
47713,	1,	True	
47717,	1,	True	
47737,	1,	True	
47741,	1,	Regular
47743,	1,	Regular
47777,	1,	Regular
47779,	1,	Regular
47791,	1,	True	
47797,	1,	Regular
47807,	1,	True	
47809,	1,	Regular
47819,	1,	True	
47837,	1,	Regular
47843,	1,	True	
47857,	1,	Regular
47869,	1,	Regular
47881,	1,	True	
47903,	1,	Regular
47911,	1,	Regular
47917,	1,	Regular
47933,	1,	Regular
47939,	1,	True	
47947,	1,	True	
47951,	1,	Regular
47963,	1,	True	
47969,	1,	Regular
47977,	1,	True	
47981,	1,	Regular
48017,	1,	True	
48023,	1,	Regular
48029,	1,	Regular
48049,	1,	True	
48073,	1,	True	
48079,	1,	True	
48091,	1,	Regular
48109,	1,	Regular
48119,	1,	True	
48121,	1,	Regular
48131,	1,	Regular
48157,	1,	Regular
48163,	1,	True	
48179,	1,	True	
48187,	1,	True	
48193,	1,	True	
48197,	1,	True	
48221,	1,	True	
48239,	1,	Regular
48247,	1,	Regular
48259,	1,	Regular
48271,	1,	Regular
48281,	1,	Regular
48299,	1,	Regular
48311,	1,	True	
48313,	1,	Regular
48337,	1,	True	
48341,	1,	Regular
48353,	1,	Regular
48371,	1,	True	
48383,	1,	True	
48397,	1,	True	
48407,	1,	True	
48409,	1,	True	
48413,	1,	Regular
48437,	1,	True	
48449,	1,	Regular
48463,	1,	True	
48473,	1,	True	
48479,	1,	True	
48481,	1,	True	
48487,	1,	True	
48491,	1,	True	
48497,	1,	Regular
48523,	1,	True	
48527,	1,	Regular
48533,	1,	True	
48539,	1,	Regular
48541,	1,	True	
48563,	1,	Regular
48571,	1,	Regular
48589,	1,	True	
48593,	1,	True	
48611,	1,	Regular
48619,	1,	True	
48623,	1,	True	
48647,	1,	Regular
48649,	1,	Regular
48661,	1,	True	
48673,	1,	Regular
48677,	1,	Regular
48679,	1,	True	
48731,	1,	True	
48733,	1,	Regular
48751,	1,	True	
48757,	1,	Regular
48761,	1,	True	
48767,	1,	True	
48779,	1,	Regular
48781,	1,	True	
48787,	1,	Regular
48799,	1,	True	
48809,	1,	Regular
48817,	1,	True	
48821,	1,	Regular
48823,	1,	True	
48847,	1,	True	
48857,	1,	Regular
48859,	1,	Regular
48869,	1,	Regular
48871,	1,	Regular
48883,	1,	Regular
48889,	1,	Regular
48907,	1,	Regular
48947,	1,	Regular
48953,	1,	True	
48973,	1,	True	
48989,	1,	True	
48991,	1,	Regular
49003,	1,	True	
49009,	1,	True	
49019,	1,	True	
49031,	1,	Regular
49033,	1,	Regular
49037,	1,	Regular
49043,	1,	Regular
49057,	1,	True	
49069,	1,	Regular
49081,	1,	True	
49103,	1,	Regular
49109,	1,	True	
49117,	1,	Regular
49121,	1,	Regular
49123,	1,	Regular
49139,	1,	True	
49157,	1,	True	
49169,	1,	True	
49171,	1,	True	
49177,	1,	True	
49193,	1,	Regular
49199,	1,	True	
49201,	1,	Regular
49207,	1,	Regular
49211,	1,	True	
49223,	1,	Regular
49253,	1,	True	
49261,	1,	True	
49277,	1,	True	
49279,	1,	Regular
49297,	1,	True	
49307,	1,	True	
49331,	1,	Regular
49333,	1,	True	
49339,	1,	True	
49363,	1,	True	
49367,	1,	True	
49369,	1,	True	
49391,	1,	True	
49393,	1,	True	
49409,	1,	True	
49411,	1,	Regular
49417,	1,	Regular
49429,	1,	True	
49433,	1,	True	
49451,	1,	Regular
49459,	1,	Regular
49463,	1,	Regular
49477,	1,	True	
49481,	1,	Regular
49499,	1,	Regular
49523,	1,	True	
49529,	1,	Regular
49531,	1,	Regular
49537,	1,	Regular
49547,	1,	Regular
49549,	1,	Regular
49559,	1,	Regular
49597,	1,	True	
49603,	1,	Regular
49613,	1,	True	
49627,	1,	True	
49633,	1,	Regular
49639,	1,	Regular
49663,	1,	Regular
49667,	1,	True	
49669,	1,	Regular
49681,	1,	Regular
49697,	1,	True	
49711,	1,	True	
49727,	1,	True	
49739,	1,	Regular
49741,	1,	True	
49747,	1,	True	
49757,	1,	Regular
49783,	1,	True	
49787,	1,	Regular
49789,	1,	Regular
49801,	1,	True	
49807,	1,	Regular
49811,	1,	Regular
49823,	1,	True	
49831,	1,	True	
49843,	1,	Regular
49853,	1,	Regular
49871,	1,	True	
49877,	1,	Regular
49891,	1,	Regular
49919,	1,	True	
49921,	1,	Regular
49927,	1,	Regular
49937,	1,	Regular
49939,	1,	Regular
49943,	1,	True	
49957,	1,	True	
49991,	1,	Regular
49993,	1,	True	
49999,	1,	True	
50021,	1,	True	
50023,	1,	Regular
50033,	1,	Regular
50047,	1,	Regular
50051,	1,	True	
50053,	1,	Regular
50069,	1,	Regular
50077,	1,	Regular
50087,	1,	Regular
50093,	1,	Regular
50101,	1,	Regular
50111,	1,	Regular
50119,	1,	Regular
50123,	1,	True	
50129,	1,	True	
50131,	1,	Regular
50147,	1,	Regular
50153,	1,	Regular
50159,	1,	Regular
50177,	1,	True	
50207,	1,	True	
50221,	1,	Regular
50227,	1,	True	
50231,	1,	True	
50261,	1,	True	
50263,	1,	True	
50273,	1,	Regular
50287,	1,	True	
50291,	1,	Regular
50311,	1,	Regular
50321,	1,	Regular
50329,	1,	True	
50333,	1,	Regular
50341,	1,	Regular
50359,	1,	Regular
50363,	1,	Regular
50377,	1,	Regular
50383,	1,	True	
50387,	1,	True	
50411,	1,	Regular
50417,	1,	Regular
50423,	1,	True	
50441,	1,	True	
50459,	1,	True	
50461,	1,	True	
50497,	1,	Regular
50503,	1,	Regular
50513,	1,	Regular
50527,	1,	True	
50539,	1,	Regular
50543,	1,	True	
50549,	1,	Regular
50551,	1,	True	
50581,	1,	Regular
50587,	1,	True	
50591,	1,	Regular
50593,	1,	Regular
50599,	1,	Regular
50627,	1,	Regular
50647,	1,	Regular
50651,	1,	Regular
50671,	1,	Regular
50683,	1,	True	
50707,	1,	Regular
50723,	1,	True	
50741,	1,	Regular
50753,	1,	Regular
50767,	1,	True	
50773,	1,	True	
50777,	1,	True	
50789,	1,	Regular
50821,	1,	Regular
50833,	1,	True	
50839,	1,	Regular
50849,	1,	Regular
50857,	1,	Regular
50867,	1,	Regular
50873,	1,	Regular
50891,	1,	True	
50893,	1,	Regular
50909,	1,	Regular
50923,	1,	Regular
50929,	1,	Regular
50951,	1,	True	
50957,	1,	True	
50969,	1,	Regular
50971,	1,	Regular
50989,	1,	True	
50993,	1,	Regular
51001,	1,	True	
51031,	1,	True	
51043,	1,	True	
51047,	1,	Regular
51059,	1,	True	
51061,	1,	True	
51071,	1,	True	
51109,	1,	Regular
51131,	1,	Regular
51133,	1,	Regular
51137,	1,	Regular
51151,	1,	Regular
51157,	1,	True	
51169,	1,	True	
51193,	1,	Regular
51197,	1,	True	
51199,	1,	True	
51203,	1,	True	
51217,	1,	Regular
51229,	1,	Regular
51239,	1,	True	
51241,	1,	True	
51257,	1,	Regular
51263,	1,	True	
51283,	1,	True	
51287,	1,	Regular
51307,	1,	True	
51329,	1,	True	
51341,	1,	True	
51343,	1,	Regular
51347,	1,	True	
51349,	1,	True	
51361,	1,	True	
51383,	1,	Regular
51407,	1,	True	
51413,	1,	True	
51419,	1,	True	
51421,	1,	Regular
51427,	1,	True	
51431,	1,	True	
51437,	1,	Regular
51439,	1,	Regular
51449,	1,	Regular
51461,	1,	True	
51473,	1,	True	
51479,	1,	True	
51481,	1,	Regular
51487,	1,	Regular
51503,	1,	True	
51511,	1,	Regular
51517,	1,	True	
51521,	1,	True	
51539,	1,	Regular
51551,	1,	True	
51563,	1,	Regular
51577,	1,	True	
51581,	1,	Regular
51593,	1,	Regular
51599,	1,	True	
51607,	1,	True	
51613,	1,	Regular
51631,	1,	Regular
51637,	1,	True	
51647,	1,	Regular
51659,	1,	Regular
51673,	1,	True	
51679,	1,	Regular
51683,	1,	Regular
51691,	1,	True	
51713,	1,	True	
51719,	1,	True	
51721,	1,	Regular
51749,	1,	True	
51767,	1,	Regular
51769,	1,	Regular
51787,	1,	Regular
51797,	1,	Regular
51803,	1,	Regular
51817,	1,	True	
51827,	1,	True	
51829,	1,	Regular
51839,	1,	Regular
51853,	1,	Regular
51859,	1,	Regular
51869,	1,	Regular
51871,	1,	Regular
51893,	1,	Regular
51899,	1,	Regular
51907,	1,	Regular
51913,	1,	True	
51929,	1,	True	
51941,	1,	Regular
51949,	1,	True	
51971,	1,	True	
51973,	1,	True	
51977,	1,	True	
51991,	1,	Regular
52009,	1,	True	
52021,	1,	True	
52027,	1,	Regular
52051,	1,	Regular
52057,	1,	True	
52067,	1,	True	
52069,	1,	True	
52081,	1,	True	
52103,	1,	True	
52121,	1,	True	
52127,	1,	Regular
52147,	1,	Regular
52153,	1,	True	
52163,	1,	Regular
52177,	1,	True	
52181,	1,	True	
52183,	1,	Regular
52189,	1,	True	
52201,	1,	True	
52223,	1,	Regular
52237,	1,	Regular
52249,	1,	Regular
52253,	1,	True	
52259,	1,	Regular
52267,	1,	True	
52289,	1,	Regular
52291,	1,	True	
52301,	1,	Regular
52313,	1,	Regular
52321,	1,	True	
52361,	1,	True	
52363,	1,	True	
52369,	1,	Regular
52379,	1,	True	
52387,	1,	Regular
52391,	1,	Regular
52433,	1,	Regular
52453,	1,	Regular
52457,	1,	Regular
52489,	1,	True	
52501,	1,	Regular
52511,	1,	True	
52517,	1,	Regular
52529,	1,	True	
52541,	1,	Regular
52543,	1,	Regular
52553,	1,	True	
52561,	1,	Regular
52567,	1,	Regular
52571,	1,	Regular
52579,	1,	True	
52583,	1,	True	
52609,	1,	True	
52627,	1,	Regular
52631,	1,	True	
52639,	1,	True	
52667,	1,	Regular
52673,	1,	Regular
52691,	1,	Regular
52697,	1,	True	
52709,	1,	True	
52711,	1,	Regular
52721,	1,	True	
52727,	1,	Regular
52733,	1,	Regular
52747,	1,	True	
52757,	1,	True	
52769,	1,	True	
52783,	1,	True	
52807,	1,	True	
52813,	1,	Regular
52817,	1,	Regular
52837,	1,	True	
52859,	1,	True	
52861,	1,	Regular
52879,	1,	True	
52883,	1,	Regular
52889,	1,	True	
52901,	1,	Regular
52903,	1,	Regular
52919,	1,	True	
52937,	1,	Regular
52951,	1,	True	
52957,	1,	Regular
52963,	1,	True	
52967,	1,	True	
52973,	1,	Regular
52981,	1,	True	
52999,	1,	Regular
53003,	1,	True	
53017,	1,	Regular
53047,	1,	True	
53051,	1,	True	
53069,	1,	True	
53077,	1,	Regular
53087,	1,	Regular
53089,	1,	True	
53093,	1,	Regular
53101,	1,	True	
53113,	1,	True	
53117,	1,	True	
53129,	1,	Regular
53147,	1,	True	
53149,	1,	Regular
53161,	1,	Regular
53171,	1,	Regular
53173,	1,	Regular
53189,	1,	Regular
53197,	1,	Regular
53201,	1,	Regular
53231,	1,	Regular
53233,	1,	True	
53239,	1,	True	
53267,	1,	True	
53269,	1,	Regular
53279,	1,	True	
53281,	1,	Regular
53299,	1,	True	
53309,	1,	True	
53323,	1,	True	
53327,	1,	True	
53353,	1,	True	
53359,	1,	True	
53377,	1,	Regular
53381,	1,	True	
53401,	1,	Regular
53407,	1,	Regular
53411,	1,	True	
53419,	1,	Regular
53437,	1,	Regular
53441,	1,	Regular
53453,	1,	Regular
53479,	1,	True	
53503,	1,	Regular
53507,	1,	Regular
53527,	1,	Regular
53549,	1,	Regular
53551,	1,	Regular
53569,	1,	True	
53591,	1,	Regular
53593,	1,	Regular
53597,	1,	True	
53609,	1,	Regular
53611,	1,	True	
53617,	1,	True	
53623,	1,	True	
53629,	1,	True	
53633,	1,	True	
53639,	1,	True	
53653,	1,	True	
53657,	1,	Regular
53681,	1,	Regular
53693,	1,	True	
53699,	1,	Regular
53717,	1,	Regular
53719,	1,	True	
53731,	1,	Regular
53759,	1,	Regular
53773,	1,	Regular
53777,	1,	True	
53783,	1,	True	
53791,	1,	Regular
53813,	1,	True	
53819,	1,	True	
53831,	1,	Regular
53849,	1,	Regular
53857,	1,	Regular
53861,	1,	Regular
53881,	1,	True	
53887,	1,	True	
53891,	1,	True	
53897,	1,	True	
53899,	1,	True	
53917,	1,	Regular
53923,	1,	Regular
53927,	1,	True	
53939,	1,	Regular
53951,	1,	True	
53959,	1,	True	
53987,	1,	True	
53993,	1,	True	
54001,	1,	Regular
54011,	1,	True	
54013,	1,	True	
54037,	1,	True	
54049,	1,	Regular
54059,	1,	True	
54083,	1,	True	
54091,	1,	Regular
54101,	1,	True	
54121,	1,	True	
54133,	1,	True	
54139,	1,	True	
54151,	1,	Regular
54163,	1,	True	
54167,	1,	True	
54181,	1,	Regular
54193,	1,	Regular
54217,	1,	True	
54251,	1,	True	
54269,	1,	True	
54277,	1,	Regular
54287,	1,	Regular
54293,	1,	True	
54311,	1,	True	
54319,	1,	Regular
54323,	1,	Regular
54331,	1,	True	
54347,	1,	Regular
54361,	1,	Regular
54367,	1,	Regular
54371,	1,	True	
